 3290858502.934933   645130940.970775   1827635670.352486   895244689.799710   3168159083.776023   2306436550.954251   4262063660.302008   1255403994.518609   2588394510.711603   891280696.414411   3959088767.011615   3552948659.821478   2885384050.969871   3452011737.327659   2677721894.720720   1213019673.860509   305515988.335075   2403283332.209628   1793118186.536173   1874476949.821996   3217873833.900370   3317310274.140983   249724129.285423   1733841005.543974   3765571146.296039   709290928.278632   1195436706.329801   1871110429.741146   3574457828.781481   335165667.818265   3329669905.752461   2570351535.716414   980294108.789040   862340780.104947   3465593725.516125   4148450692.565063   3168774831.059198   3432692589.818132   1108889893.083670   1462204545.770801   29008490.232544   773013864.095285   720188409.592280   2914390041.202415   4225023101.422944   3397907804.313000   4127407215.062924   235574293.758019   1506226342.522625   1625560605.599097  
 2110048743.580015   429135380.422995   647906085.740077   2359770374.865436   2162973885.966969   118512436.036116   3069058803.144068   3358408092.296770   1989620365.777262   2348551835.925550   3693571260.115035   1024325475.529723   623938575.641964   378900572.904076   1886663757.634668   4089529803.158086   232386471.469137   760473792.693867   3227257596.976219   1341273864.552807   2222675840.464665   3256263589.208760   2114285228.648092   2942861750.056945   1875688834.411175   2044343534.071035   2045804760.369942   1708131255.474097   2279915329.829052   3552028602.892567   3333689361.073194   94999277.409067   3981161483.315562   3981592946.813272   2454767152.274503   1849170575.282528   4100102884.849385   1228861161.418569   912613871.579298   1794758454.626647   3577410497.344119   311220337.694331   2819081432.156368   4201346574.986080   690118410.598406   410780393.791036   3995911582.144166   922502382.067543   1171251686.484903   2928204383.120386  
 2263773746.620350   3393925026.949568   1889503176.329146   83094179.268442   2041821983.006510   3765189512.740319   2127435215.339475   4087624243.376452   1178355972.214416   112385749.168527   3344688050.269020   217080537.287610   207382526.577594   3030884737.584581   4198670986.100879   2662147180.852094   585090516.867109   4003809074.950264   3891005842.270663   1497701890.446405   1503602733.576911   3173451543.614782   1808919728.140736   27719369.733279   3079833322.600862   2499035638.739142   438497263.524316   2780780108.745029   3421535522.806683   1609746452.009216   1414019697.865412   1390344473.427033   708706682.958784   3303520374.194558   1473436154.695472   2750526165.965295   2773745090.934877   3600868870.034946   2543185613.341747   3952098563.149293   3713252119.203473   1592908867.610767   4169176602.436901   3920632145.781067   328828811.195346   4072882792.537780   2287814530.633161   913916828.062455   3781727071.488044   1883855576.903825  
 2411616218.508860   990365009.064956   762342326.518604   4220533446.649596   1018081880.798233   3842173149.119467   2424604291.388736   1456576644.322548   2327988463.864493   1551175018.195419   3066320596.331764   3742005661.729905   2941516991.622451   3775024781.290546   2750561239.924463   119988350.317924   2230586151.255841   1229341536.859338   3720854720.352870   478806970.597586   886475304.008631   3139142043.556344   2071713338.208353   760687110.445532   2764809395.337408   2400539649.403698   538605106.983312   757659129.970569   3314453979.466151   25367382.471356   2641512208.874392   1431105401.975012   1015729893.536309   3403852035.392996   1356674054.624605   2033809274.334542   2951060388.512462   3781275846.013340   3490383418.657090   984084056.376955   1037486068.208759   2261739220.988852   431124922.106861   3979000559.831211   1741799206.279398   3181683664.031322   4098986412.149132   3972382857.535239   116060404.890659   3524876336.502002  
 156225032.132825   1002533208.899290   2369053586.058343   2227935872.341175   1763217821.344820   838898185.395751   333510725.744874   2301820428.328131   1596554815.366320   3647962205.211025   2327185312.799485   4238064524.240712   784102813.186034   3342912706.335794   3346951763.633708   2140774367.810639   1081757184.670336   2003047358.146168   1627085417.823980   277175807.327427   2987128914.523123   2664568986.032739   2538912528.316279   3418251338.629981   2348604749.863949   4280709234.595677   2304970206.661303   2152626366.013081   3958127298.130914   2421028111.551962   1382537908.515081   4114349830.263739   3423558820.451252   3751588994.573424   2047320906.604913   891811845.796071   295522383.969176   2380829134.349785   3193629776.124200   1892074699.335496   1733826543.560810   1225850292.923685   1835174429.576205   2517926856.746844   273798203.259480   887161397.209912   363736428.557484   1355552887.929816   2890206255.356080   1990819346.381463  
 1632726195.257243   1582370375.879200   360423536.414202   4171636225.573519   705656918.509181   2709025788.278149   4157380664.169196   3010624625.170484   566687358.291230   3820543166.300110   1136687940.722445   1949222766.806312   3639928202.563846   265281965.173697   1405846965.379736   1392284313.168760   1157091312.969766   1701366849.348912   3773110947.518544   55756293.093967   3593439050.684405   1211972697.079352   1281604086.017652   1133648684.260610   3729897053.826196   1555399789.277132   2020807581.470522   4093630984.383677   2910950177.206948   616049042.826600   1789485534.765141   248711576.464191   2198416918.705800   2149906573.179340   125383006.037710   2904071337.214982   563967565.457490   4282761172.206904   1619731166.385465   1130652423.748720   3808339542.507014   2756416607.107911   3079872692.555029   3153302949.070860   3021696072.281608   190754861.934765   250622468.239618   4178784885.251374   1892119213.283674   4023730915.758162  
 4234538678.345341   1190593467.968079   940738816.837514   1221177968.362993   2324239652.228689   375671076.663708   2776575257.640125   50082437.699211   174337265.047386   1392560638.847074   666128980.525811   1963820299.812527   1641269717.311263   2864543399.231611   4113724372.991868   1766650223.348973   1473649940.446592   382727142.449357   1754446599.555877   3093378606.832057   1513377068.198075   1267821348.062890   1554830417.939968   298284964.753104   126159501.133750   281561696.221574   489037326.687870   376779469.373368   165381785.472948   2381154039.971544   105545591.131528   104955669.818287   3571745007.939624   1046281907.969042   1326131138.181281   1601019864.168313   1421950484.632750   4102703897.821404   1651099803.867522   1596285249.680136   1200299740.668478   2317226284.393333   3560103051.492661   2841566957.979740   886804889.624942   3378862628.484528   313252387.328711   2360452330.071535   3761587272.933883   2067696486.884588  
 1158866142.903590   979999545.131958   3335515334.947478   2713694060.843558   1278282009.885062   3461672338.081226   2995253257.065132   1767316836.572932   3838449307.454594   3160632544.538078   4148468378.544475   3943992398.586122   3265585714.356366   3425248590.484098   695309512.555161   296752056.537647   731303660.652409   2117257497.187912   104491158.359050   2382400964.519932   3713540248.868046   1304788401.027526   404662452.913265   2978678504.360706   4146352859.007266   1291464842.538207   2062576336.845235   164640450.335977   3651914674.609740   1529198813.779118   2232334439.220563   515816021.513330   2509195858.911076   1272884978.168041   3229507582.356888   3787475368.796138   439592520.249267   1929796045.422018   1259827411.369068   4278039329.703859   795463793.960097   1113330993.913542   3927066932.289980   4061047008.316463   243614788.397640   327411648.845142   62834268.854109   974915949.050050   2444666648.033051   167322929.213157  
 3357314413.569981   1863242100.901097   1472108830.240683   3761974368.483244   546955809.261804   1323496893.247949   758474415.021451   2609529646.107038   1488134845.583924   115424293.631191   4138725961.886153   3720466784.804487   631237815.144521   2352957024.797229   698386966.972529   3860742899.501407   1845467599.593364   1137976989.221794   1495574148.923425   3105292510.962431   1121051522.925653   2291035442.883522   4218621004.875974   753153659.215633   2057117655.199984   167270997.273614   1080562810.060773   2119949424.054093   1142184448.323661   3525226958.093824   2287269853.267250   204534065.893642   1093504262.994921   3759376183.507933   3966505934.376886   1640457572.256725   787908282.755880   430015555.398335   4249984718.363763   2276040628.339803   545437349.029526   4093745884.249917   1701542617.144291   1176672666.174045   2151738115.047143   2399927084.116819   742450769.675451   3997203214.640507   3537901573.338613   2238022418.598876  
 2807530929.602938   363988300.264266   234093065.482398   2731187138.478912   1117139461.479897   2291208220.682381   2898455635.752526   2197699771.540670   116192848.736474   4040637584.076187   1427961933.634495   2403460204.003722   4245169151.969827   2521463696.629416   1867871591.511654   3916710290.346713   4161918768.886141   2655777374.267534   51761049.745048   4116938691.249904   636853206.607337   597195900.774571   3915719781.499818   2338393323.751628   1773866066.948616   1772493100.546961   443355613.868445   2516314336.624067   1474731519.187468   3981254687.207058   459371959.222943   4282259948.790406   50278193.471322   693462524.705341   2718482291.269318   1167415154.951219   2984668245.387722   1321973131.021844   3365112426.491889   3100858594.124196   1067645921.098028   498109564.126383   1209354002.127918   1017850277.067855   3019570760.755799   3077223095.639570   639595771.414568   2886524733.641940   1438035673.907104   691354323.159613  
 2708498628.891844   2074886382.514439   1288547723.934184   2329253614.391662   118314910.266066   3062411290.882800   4101744214.938623   561668024.134511   1283760831.506867   1281510938.126091   247957917.341567   1743130290.729810   1268806090.916497   298233610.812888   2436590315.435151   3987285882.185815   1465646265.764107   1126293764.822873   1014294219.207656   535793896.255996   4227149858.947069   2081937640.305685   1033900960.382379   1141539067.074985   3099785417.373540   4053469221.138178   4218759662.714554   3739378688.788108   2645029158.780118   1361830540.621658   135768215.947721   1058562991.671962   3436714423.136097   1424313439.881905   3387814108.063622   3555026835.402161   191759934.764705   3194593527.002245   4116692359.536672   1475518266.271572   181139671.128334   69685480.878239   3218646057.001382   1449943262.044831   367916591.691127   1360271576.436533   1142264350.230643   1833560357.455235   2486562841.259407   2156556069.438299  
 2369351753.711230   2418747906.206473   4238491209.743984   3403250214.093609   3560284473.281458   3043311831.117524   3161754639.231787   3484079339.996012   2487725723.905631   1511819002.011905   550945084.617670   2623491441.853350   2570379495.683865   3987657009.753765   4047802381.735255   1663228807.747487   3247719049.155926   4239559818.499958   562857538.749732   3069446612.692598   1420113288.771530   743994709.878066   3139129595.570835   343794551.772911   2193935473.922894   3507043687.261962   1704063628.209444   3336197324.153537   1045639250.717194   4190623971.468848   1197788597.591836   3414988504.428424   2314407081.675321   1141315011.335820   2523273924.522031   1579726758.956779   4184624342.453344   1390063767.753818   768841302.952791   2377385270.358975   2901880271.765720   1319783887.570462   705911916.212325   1177294971.449585   1012476101.324226   458749503.947577   2840521279.197072   4260192650.480152   403344526.447535   3403376317.946805  
 3034674469.172748   1823455315.219066   4147368529.824868   1878839268.743583   2167247366.991976   2046339207.747763   1090918160.005545   3871308497.201418   1087571735.901300   2136554910.722739   3766967672.670266   2285357833.493136   1256578621.151162   1786409958.345587   3426670344.828957   3779850045.673193   3366134217.302366   3316329891.282300   874949017.427010   4134973020.255157   1398750365.641275   3776826789.192730   1159792111.825619   2104659783.853597   659156964.642315   2172265715.149843   2563406787.801175   3499675743.839387   2137493569.629995   2966748814.248710   2608087267.786190   877203242.802743   495239333.467775   2460491001.611058   2756040011.546326   2662484202.459749   211865413.358820   3846955673.551869   2238827903.661167   1299434649.260120   1688545788.274608   1710830780.331433   3584789982.753257   2945121909.425770   3497238238.677020   2716495531.582213   2430007159.098962   2568407659.979386   1737860626.864513   3304953678.525970  
 2408415884.234544   3136608492.505788   2786815671.718700   3568205496.060163   946303480.359386   3445970138.361013   1445506415.210006   3509707768.160560   2650681086.200401   3582997486.839999   2181491786.409270   963803557.986590   165235933.642743   2676728621.877043   3424292059.597648   2921273447.189066   1044248028.336792   3636154972.956469   2473264324.740935   3283073431.997959   640624826.216589   4161807613.015543   698939416.329392   4225412308.969846   2811964728.441311   4196175155.006413   2646943044.552059   947007091.540274   2469618018.985799   89838875.416573   4251958270.066244   583069107.220343   3226444869.922359   2743809147.784942   4151272103.280505   4172745850.281744   1894814490.145956   1301813724.490509   3387488824.442303   250530780.346357   589846415.330508   1274015814.851573   1214331840.332945   755079848.973251   3950741936.728616   343659103.930593   3676350796.162317   700025169.065408   3979811578.887059   1854650324.903252  
 3983096101.063367   325471609.103648   1721493143.918794   387070721.392760   255919124.073492   238493076.360105   288281080.399172   2902859668.625551   1185497667.900378   2757896599.384971   2992696046.042121   1142491143.966620   3340963206.605313   1924176119.964480   3886297791.751562   3197270515.885817   1801957174.246225   1486147485.897518   204119444.376326   894481202.688527   1736675766.243874   793963359.706834   2168494519.540098   2951005106.576819   1549040708.680085   1824271660.268714   3294661712.507410   930426710.842400   2524294331.334120   2979508495.394469   2785074535.745652   2212425636.397487   3304977604.498116   211602883.664446   2599493859.790245   3560894228.571609   450093460.024550   2887772440.189417   2168789103.197157   1635588629.924927   1350704245.574385   866520353.239278   2778077273.891546   396702656.179699   2790693973.203758   2369410269.643108   3593970672.065516   297686351.449983   3855555255.540626   3798087616.441841  
 1192165056.138508   1297266225.784501   297086180.148675   3360657075.678606   4248268834.361317   1846124390.828758   889963939.947319   3247965750.868727   2776548601.671157   3414255771.281439   1932509450.263196   1266658341.416809   1331716613.678924   942522258.761312   1478258727.081252   3931207973.469169   208451693.332918   1928349687.105803   2524015617.658586   2377238296.530075   3563935817.030729   3874717363.232971   3243756149.769353   2047048294.922276   4271417521.412667   1739485326.973111   121493768.565384   3570423397.478183   2037169178.423094   3977046524.106010   3073546219.920022   3229331734.561602   979347955.890508   3370629900.068696   2295024014.240208   932651994.251826   921789494.897454   3184985456.187525   4180615245.120553   3698335596.568611   2304276431.468964   1818159899.383748   670029143.985418   3635990545.147888   2760679658.145061   2148285371.066670   3272233722.617056   2969128851.477979   4076632558.172473   1501284546.275640  
 1051402352.008054   3345603581.203200   1081037113.508610   193705.777407   1097687080.125476   1057489838.921278   1739676532.750518   1219178350.690857   332948442.399458   3776843213.173610   901260078.796868   3406492162.319480   2711210151.735212   1880605534.687376   2482157266.388176   711269371.975418   2813255028.939202   3403944263.285628   3896252328.162943   2698905478.059754   2807315063.854239   1905563963.631907   222100581.443503   3477341707.839657   1246589714.779793   2982777741.588561   1330662282.906328   223858641.396849   1656941797.066539   1112330047.078799   1725140687.672489   2708341651.074591   162968832.281999   2806175303.181097   2708532856.851997   1260653412.407475   3863662642.102375   153244595.602514   2479829263.098332   4196608584.501833   3930085308.776124   3381086843.895197   3308135950.821313   2346330664.511336   966727582.582574   1495328423.209488   3057597536.486754   3779980113.521773   604307890.495116   2658885068.649697  
 2183920795.581528   3411620454.349355   269484238.281602   2406018879.025028   2593997368.189011   1516071453.061394   1093831824.613589   3924657151.095338   1739927594.458244   2750771121.680129   742022402.174137   3465065784.130730   1164147976.754719   904988734.456136   1976276291.311827   3872678335.606714   2165639648.863608   1544974137.414202   4025920431.209228   350504115.961941   1446617927.916034   3661040943.985352   3731588459.857138   459789082.737347   1712406812.496688   403351248.439710   1955115005.946835   475039554.983440   4183328861.961483   2559420396.441950   3133922123.633137   2072284861.543011   1676076056.791303   3403403861.914739   183338944.568040   4270070924.980314   624510518.976133   1277168269.181629   3899763280.075652   2364435615.434375   4027936892.861755   346820888.249787   1534536603.565105   897120073.616474   1251807122.705923   3510810394.876933   474833613.223188   3417444271.569532   760819736.291135   205789248.432416  
 3767945889.531470   2207435164.207168   3866827692.417767   3204569553.388608   2667221748.944513   1284269710.914453   3607918301.828319   327371958.891347   1759306765.897893   3496282367.789802   2886789857.333295   598264093.531030   1273602435.332810   267901118.124598   4001665457.445766   1456938879.900850   243007247.104912   331211180.421900   2734104651.082476   4142768027.180564   2695644295.856275   2467076747.944231   194624119.430352   4230178399.421380   3364194321.560705   1446428744.136273   3446023998.298312   3839025436.783890   568908219.705804   4206841236.589445   4044812185.216306   41889313.237275   2119311604.796613   3616675083.634071   3246456368.625881   491568557.741126   605979998.548524   2559409874.454199   818938018.632471   2365284264.446416   1760727448.243999   3705725375.965766   2963545857.977446   3034327383.576809   3973623994.090364   2670246519.423213   196301467.477659   4216628741.195276   3001455201.845110   2930403618.560135  
 4064431972.375841   1402134701.701385   1102515570.504367   4259053593.806190   1337348307.122762   171745098.065069   1410517541.942463   488407509.421075   4010768034.848959   1979423261.648268   400283950.010519   3760615424.065265   2021310076.885540   2519593056.807130   3082325711.699336   972801649.511421   3011159114.548255   3688303210.247859   3532209023.965621   3830094633.180726   1758622678.694276   997971676.209619   3240855213.146492   427203742.671720   4032296559.786428   2919514411.236856   3097447762.094932   4228595529.264085   2841178356.432133   1803938167.940042   2864034351.824221   2610645534.807971   3206070371.641424   3966547424.328585   2574734332.614161   248453882.764186   4138290022.393654   3985249374.556624   736858892.185261   3854093261.242613   1669707840.204892   1137140344.195778   3319743889.307878   3691015417.090432   3656730901.002908   2107104807.007212   368852270.601853   2372925219.551163   1500443221.255072   3901058796.567471  
 1908055058.731887   3259063401.949346   604065676.777090   853945475.878379   3686264644.621065   341397442.563516   3773457389.115233   2488747610.715997   275028175.827602   2319670949.547365   4292683280.656036   3139060027.651823   635351688.355337   3203788856.297461   2810642655.980408   3210083520.969498   3452240239.061647   2653967882.374062   2900368099.526123   4189096631.246908   2213096347.616676   275111145.731012   1031272179.442686   1237875442.924552   3966124062.821444   393038284.445594   3344977749.931765   40011539.423294   2765961005.996755   550456175.186836   3941067835.990765   379051268.728642   3809517077.136182   250168716.767855   1232994244.607021   3200816925.757247   591563659.331371   711486837.722254   1394599742.473242   866589335.158973   3031155289.269618   1392318227.129278   4005646864.810793   3666504477.624954   301142287.426739   2521324724.791201   2581623204.594450   3753380026.488386   880327813.165260   1187026508.120572  
 3647511861.735294   3093421660.781936   1462135153.851584   383819247.177978   36332307.706488   1133294422.673025   776855031.623572   3381307557.638253   1173303462.096319   3542813537.620327   3931761234.825087   819406502.087083   3921862306.348970   3446313515.961269   1069572718.854938   859891756.955989   2352165647.718514   1661133880.186306   1571376094.678243   3746762890.191756   2527720715.345279   307566587.947860   844116321.321034   2238402784.156072   3974068567.572812   1145256108.747774   464762714.947270   2260726976.167262   603671339.236160   1345088028.112531   3447750984.287834   4251180700.971455   143544892.894467   614921344.139415   340035152.149433   179874702.600953   1748213266.812440   1116887685.773003   3561179760.239205   2921514228.908759   364736427.393330   3197976199.064292   3740918230.995842   4286596235.742298   2349324921.025559   515526153.850781   851523196.698287   406525772.744073   2176657534.037087   2422896791.376530  
 4153286162.935829   409413455.382364   2730460881.324388   702437688.256863   2647813739.538435   2409564652.897200   1847691297.004637   3112573954.485706   375326833.064461   2451360136.240797   162697186.598237   3823075317.352295   2407576041.212251   306239581.492701   143031865.491710   2747608695.361681   486111784.093654   1891242632.304150   3864493881.134684   4047289044.332859   517792065.212910   4229227808.528015   2950300449.397149   4258707796.208752   4220859248.270312   1004660574.422708   479269156.059530   777417648.968599   1411183847.166781   2655924190.096618   3200311942.345126   1269505214.102609   3065335145.478981   1635808027.669513   1971940402.359472   1418184091.017415   4045370180.566713   3819629199.364109   235793249.503121   125732217.631174   1976024539.604905   398487938.101355   3948805034.983469   88635784.817156   704725019.594056   4091834402.475177   2836241980.178838   1190834303.687709   1688112238.779327   2405771065.313522  
 943158552.020568   2205901805.992234   2340034079.841534   3893456501.417717   2169644806.200986   2265928532.111846   603152279.840425   2648911462.260517   3043343683.080443   2014333627.007206   1009870858.357132   1948690829.425569   3283836341.109815   4075203503.836113   3584496357.095082   960811947.469287   1198422798.853528   3334901741.661796   485476350.833396   1434213550.356646   3460631459.292970   2461498390.438302   1832698988.458001   3114471698.276439   2550131677.255455   2537421508.052057   2911341304.751616   1091408861.434293   3728253311.739766   304488749.530940   3497177428.747812   376447067.760335   2510388055.523174   1542246712.589346   4269901071.178050   385068065.724161   3808172744.701193   578088555.018475   3033977029.984675   2556551631.781636   2592419684.025679   4043845388.341807   210277665.207205   1581291229.135494   3824084096.177920   3794771522.302287   2542100678.604779   727542101.031446   2834708467.964083   3027574529.438175  
 2161753151.388093   2000375131.257053   1194108125.876474   3994449639.846094   819882035.533489   3744237303.131929   2236906351.898150   3731220840.285104   540681368.566222   1670194867.637917   4035707089.816044   4037856297.314034   2046639435.398251   2251130349.339219   1285138213.903381   2021575710.576301   2636195917.063377   798346164.604572   2599661767.594774   1375208151.048052   3354895296.386208   897116655.620453   1124088743.389859   3565170463.593410   2478405384.755947   653208043.567779   3064977189.895697   725541267.360726   1380747644.599225   1604720863.859777   3753113298.798899   3542498295.987318   3605093495.116830   652256628.675373   3241983139.833411   130010734.650319   101529135.807303   1183924695.731561   3861229076.935421   642208004.373525   2854117063.369478   3601971370.751465   385099507.687557   605791704.767727   1558136926.090682   1670235221.590938   2627364915.344028   4194330343.154058   2468578886.195510   932061886.938802  
